state,county,pop2018,65plus2018,dens2019,cases,first_case,deaths,first_death,stay_home_date,r_percent,d_percent,g_percent,l_percent,poverty,obesity
Kentucky,Franklin County,50815,9148,244.49,320.0,2020-03-18,0.0,,2020-03-26,49.5347862531,44.9161777033,0.989103101425,3.0385582565,13.55,0.319
Kentucky,Fulton County,6120,1237,29.72,5.0,2020-04-19,0.0,,2020-03-26,65.0293870697,32.4937027708,0.293870696893,1.46935348447,27.75,0.358
Kentucky,Gallatin County,8832,1233,89.81,21.0,2020-04-06,0.0,,2020-03-26,73.2094695835,22.4453101588,0.539406652682,2.99670362601,24.65,0.315
Kentucky,Garrard County,17560,3189,76.31,18.0,2020-04-14,0.0,,2020-03-26,77.4904843155,19.0707441922,0.433127707048,2.06063787899,17.35,0.374
Kentucky,Grant County,25121,3452,97.38,312.0,2020-03-28,35.0,2020-04-03,2020-03-26,76.0569275848,19.9874424445,0.7429886982,2.36500627878,16.7,0.35
Kentucky,Graves County,37317,6901,67.63,807.0,2020-03-31,60.0,2020-04-16,2020-03-26,76.3681292189,19.93731919,0.482160077146,2.47709739634,19.9,0.314
Kentucky,Grayson County,26321,4677,52.65,307.0,2020-03-25,8.0,2020-04-19,2020-03-26,77.7430949678,18.5300794552,0.435111615588,2.44986757473,20.9,0.353
Kentucky,Green County,11049,2280,38.63,20.0,2020-04-07,0.0,,2020-03-26,81.9801237577,15.6009750609,0.450028126758,1.57509844365,17.3,0.3
Kentucky,Greenup County,35268,7388,102.39,156.0,2020-04-01,0.0,,2020-03-26,70.951883488,25.4777852885,0.669821176181,1.9603023413,15.3,0.367
Kentucky,Hancock County,8758,1486,46.67,98.0,2020-03-28,0.0,,2020-03-26,64.9429303517,28.977405078,1.02492429536,3.00489168414,15.7,0.36
Kentucky,Hardin County,110356,15397,177.02,635.0,2020-03-20,0.0,,2020-03-26,62.5159361165,32.3219211423,0.802021279062,3.27530655293,12.75,0.301
Kentucky,Harlan County,26409,4945,56.69,0.0,,0.0,,2020-03-26,84.8656688668,12.7544854513,0.362554615599,1.4502184624,30.4,0.344
Kentucky,Harrison County,18778,3298,61.28,555.0,2020-03-08,0.0,,2020-03-26,69.8586118252,26.1053984576,0.591259640103,2.36503856041,19.25,0.294
Kentucky,Hart County,18906,3132,45.83,36.0,2020-04-07,0.0,,2020-03-26,73.2479691587,23.8193583918,0.536968194961,1.92757813576,23.95,0.333
Kentucky,Henderson County,45591,8012,104.45,769.0,2020-03-19,4.0,2020-04-23,2020-03-26,61.7051509769,34.0370464349,0.720629281908,2.57295102766,14.2,0.327
Kentucky,Henry County,16106,2830,56.26,68.0,2020-03-31,0.0,,2020-03-26,69.1952414276,25.5843247026,0.811756473058,3.13505948216,17.95,0.353
Kentucky,Hickman County,4421,1129,18.25,10.0,2020-04-21,0.0,,2020-03-26,76.8196569309,20.815948076,0.278164116829,1.20537783959,14.8,0.329
Kentucky,Hopkins County,45068,8314,83.14,2590.0,2020-03-26,228.0,2020-03-28,2020-03-26,75.1044688068,21.1887321174,0.47686937712,2.34993363158,18.0,0.342
Kentucky,Jackson County,13442,2317,38.94,744.0,2020-04-08,42.0,2020-04-14,2020-03-26,88.8909090909,8.76363636364,0.363636363636,1.43636363636,31.25,0.375
Kentucky,Jefferson County,770517,124503,2023.89,17579.0,2020-03-08,1253.0,2020-03-19,2020-03-26,40.732261556,54.0678993806,0.913485240867,2.8863753563,15.05,0.332
Kentucky,Jessamine County,53920,8087,313.18,727.0,2020-03-22,0.0,,2020-03-26,66.3949197632,26.3623101347,0.72942589891,3.55702394233,14.35,0.325
Kentucky,Johnson County,22386,4117,85.45,25.0,2020-04-03,0.0,,2020-03-26,84.0263267865,13.0589218554,0.62682824906,1.70288340995,21.9,0.402
Kentucky,Kenton County,166051,23979,1035.94,3113.0,2020-03-18,244.0,2020-03-28,2020-03-26,59.7078404937,33.6539397056,0.977108149054,4.29899787343,11.15,0.316
Kentucky,Knott County,15126,2794,43.03,38.0,2020-04-09,0.0,,2020-03-26,75.6029845567,21.6033315981,0.225576956446,1.76991150442,24.65,0.366
Kentucky,Knox County,31304,5406,81.04,57.0,2020-04-10,0.0,,2020-03-26,82.2927072927,14.6603396603,0.532800532801,1.57342657343,36.65,0.333
Kentucky,Larue County,14307,2524,54.7,92.0,2020-03-27,0.0,,2020-03-26,75.3730171195,20.0722475263,0.439767551437,2.7328412125,14.55,0.31
Kentucky,Laurel County,60669,9921,139.79,235.0,2020-03-24,26.0,2020-04-13,2020-03-26,82.9519819529,13.8575572027,0.459233000322,1.90541411537,19.6,0.325
Kentucky,Lawrence County,15571,2699,37.47,29.0,2020-03-29,0.0,,2020-03-26,79.7087057266,17.2955974843,0.529625951672,1.7709367759,27.35,0.37
Kentucky,Lee County,7033,1236,33.67,0.0,,0.0,,2020-03-26,80.6524184477,16.6479190101,0.262467191601,1.57480314961,32.15,0.312
Kentucky,Leslie County,10143,1818,25.3,35.0,2020-04-05,0.0,,2020-03-26,89.3811219947,8.90471950134,0.3339269813,0.86821015138,24.05,0.363
Kentucky,Letcher County,21899,4277,64.8,21.0,2020-04-07,0.0,,2020-03-26,79.8445368951,16.8819794176,0.405079921174,2.29910225531,27.35,0.358
Kentucky,Lewis County,13257,2469,27.46,59.0,2020-03-29,0.0,,2020-03-26,82.3518308796,14.8169120423,0.302000755002,1.79312948282,26.3,0.364
Kentucky,Lincoln County,24644,4491,74.04,47.0,2020-04-02,12.0,2020-04-15,2020-03-26,76.7492940069,19.50632779,0.460202907646,2.36376948018,20.3,0.373
Kentucky,Livingston County,9242,2006,29.51,2.0,2020-04-14,0.0,,2020-03-26,76.8899418479,19.1040275684,0.516907172087,2.47684686625,10.7,0.326
Kentucky,Logan County,26989,5024,48.87,176.0,2020-03-23,0.0,,2020-03-26,71.3643453528,25.2775483989,0.394531608404,2.1011101936,17.6,0.328
Kentucky,Lyon County,8009,2080,37.45,273.0,2020-03-17,46.0,2020-04-07,2020-03-26,70.4115122444,26.3822267104,0.378692249432,1.8682150972,14.85,0.313
Kentucky,Madison County,92368,12737,211.2,562.0,2020-03-21,24.0,2020-04-03,2020-03-26,62.7571244911,31.5861367045,0.945468180844,3.18459395757,19.25,0.296
Kentucky,Magoffin County,12362,2123,40.08,0.0,,0.0,,2020-03-26,74.7458952306,22.908522283,0.332290852228,1.29007036747,32.0,0.341
Kentucky,Marion County,19404,3186,56.56,265.0,2020-03-30,0.0,,2020-03-26,63.164385251,33.0373658898,0.406955234924,2.65137501541,19.45,0.338
Kentucky,Marshall County,31191,6809,103.21,308.0,2020-03-30,0.0,,2020-03-26,73.8374880153,22.0038350911,0.503355704698,2.5527325024,12.0,0.342
Kentucky,Martin County,11323,1881,49.31,52.0,2020-03-23,0.0,,2020-03-26,88.6162408297,9.182899064,0.328864153807,1.31545661523,36.1,0.385
Kentucky,Mason County,17150,3147,71.42,121.0,2020-03-26,0.0,,2020-03-26,68.5144124169,27.300443459,0.526607538803,2.39745011086,20.55,0.318
Kentucky,McCracken County,65346,12940,262.73,647.0,2020-03-24,38.0,2020-04-06,2020-03-26,66.3833322682,29.1877037132,0.693423659487,2.68102511664,15.55,0.301
Kentucky,McCreary County,17408,2793,40.79,179.0,2020-03-25,0.0,,2020-03-26,86.7728531856,11.4958448753,0.31163434903,1.02146814404,36.25,0.323
Kentucky,McLean County,9252,1800,36.64,152.0,2020-03-28,22.0,2020-04-05,2020-03-26,74.0473061761,21.638195357,0.328515111695,3.00043802015,16.85,0.324
Kentucky,Meade County,28715,4026,94.01,80.0,2020-04-01,18.0,2020-04-09,2020-03-26,70.8152751656,24.7444598904,0.793196500123,2.72303540764,13.9,0.362
Kentucky,Menifee County,6451,1353,31.69,96.0,2020-03-21,0.0,,2020-03-26,72.3021582734,25.1798561151,0.503597122302,1.54676258993,19.7,0.358
Kentucky,Mercer County,21774,4089,87.42,199.0,2020-03-26,0.0,,2020-03-26,73.1292517007,22.6284958428,0.642479213908,2.59826152683,12.25,0.331
Kentucky,Metcalfe County,10030,1874,34.63,0.0,,0.0,,2020-03-26,75.5791296817,21.1301147435,0.476293570037,1.86187486469,19.05,0.343
Kentucky,Monroe County,10718,2016,32.53,60.0,2020-04-06,0.0,,2020-03-26,85.7142857143,12.041675015,0.260468843919,1.52274093368,27.3,0.358
Kentucky,Montgomery County,28203,4471,142.91,242.0,2020-03-12,0.0,,2020-03-26,68.6473261098,27.5952464173,0.594197832926,2.3068857043,21.0,0.329
Kentucky,Morgan County,13345,2235,35.01,17.0,2020-04-10,0.0,,2020-03-26,76.0587002096,21.0901467505,0.545073375262,1.32075471698,23.25,0.364
Kentucky,Muhlenberg County,30774,5885,65.85,1388.0,2020-03-23,31.0,2020-04-13,2020-03-26,71.9549563352,25.0651141413,0.337061437107,1.76191205761,20.6,0.342
Kentucky,Nelson County,45851,7175,109.82,442.0,2020-03-14,0.0,,2020-03-26,64.654342384,30.9743886,0.630656653187,2.72000770268,13.1,0.302
Kentucky,Nicholas County,7166,1185,36.72,30.0,2020-03-28,0.0,,2020-03-26,68.9084507042,27.7112676056,0.316901408451,2.28873239437,22.0,0.314
Kentucky,Ohio County,24087,4287,41.01,330.0,2020-04-01,0.0,,2020-03-26,76.380073091,20.0038468936,0.615502981343,1.99076745528,18.6,0.347
Kentucky,Oldham County,66470,8777,355.0,456.0,2020-03-20,0.0,,2020-03-26,62.3048123459,31.2543755517,0.858369098712,3.74090646212,6.4,0.289
Kentucky,Owen County,10880,2013,30.99,0.0,,0.0,,2020-03-26,74.9149829966,21.2442488498,0.500100020004,2.44048809762,11.65,0.337
Kentucky,Owsley County,4472,877,22.65,32.0,2020-04-12,0.0,,2020-03-26,83.7976122797,14.5537237067,0.0,1.3644115975,41.35,0.355
Kentucky,Pendleton County,14529,2337,52.42,99.0,2020-03-31,0.0,,2020-03-26,76.643915432,19.3773930415,0.449475611786,2.41385050774,18.95,0.332
Kentucky,Perry County,26092,4429,76.81,83.0,2020-04-03,0.0,,2020-03-26,77.1660991298,20.2043132804,0.444570563753,1.58910329171,27.55,0.41
Kentucky,Pike County,58402,10962,74.23,111.0,2020-04-01,20.0,2020-04-15,2020-03-26,80.0811359026,17.3509127789,0.348884381339,1.66734279919,22.25,0.366
Kentucky,Powell County,12442,1975,69.52,30.0,2020-03-29,0.0,,2020-03-26,70.8694775066,25.660681864,0.54468428485,2.38047205971,25.9,0.332
Kentucky,Pulaski County,64623,12130,98.15,816.0,2020-03-19,40.0,2020-04-03,2020-03-26,81.6865235072,15.0103445816,0.453021331241,2.00470856817,20.5,0.315
Kentucky,Robertson County,2135,460,21.37,0.0,,0.0,,2020-03-26,74.9259624877,21.9151036525,0.493583415597,1.87561697927,24.95,0.32
Kentucky,Rockcastle County,16750,3041,52.91,242.0,2020-03-30,0.0,,2020-03-26,83.8666267943,13.6812200957,0.373803827751,1.30083732057,29.95,0.374
Kentucky,Rowan County,24583,3449,87.85,20.0,2020-04-15,0.0,,2020-03-26,58.5161728116,37.2653245872,0.961320968107,2.3410992988,28.6,0.341
Kentucky,Russell County,17821,3597,70.25,218.0,2020-03-31,21.0,2020-04-16,2020-03-26,83.9613408368,13.3716662589,0.171274773673,1.87178859799,23.6,0.322
Kentucky,Scott County,56031,6747,198.85,510.0,2020-03-19,0.0,,2020-03-26,62.2549425097,31.9009016461,0.574902804202,3.52800066176,12.6,0.326
Kentucky,Shelby County,48518,7484,127.76,503.0,2020-03-27,34.0,2020-04-07,2020-03-26,64.1423224615,30.5060030137,0.670782093035,3.05740533709,11.7,0.33
Kentucky,Simpson County,18529,3056,79.11,462.0,2020-03-23,40.0,2020-03-30,2020-03-26,67.43259397,28.4765573117,0.504715101607,2.65639527162,14.5,0.304
Kentucky,Spencer County,18794,2627,100.65,186.0,2020-03-21,0.0,,2020-03-26,75.6438557763,20.1934195312,0.462524965836,2.49132765689,8.85,0.339
Kentucky,Taylor County,25549,4599,95.92,103.0,2020-03-26,0.0,,2020-03-26,73.6022646851,22.58492569,0.468860580326,2.06121726822,21.8,0.319
Kentucky,Todd County,12311,1982,32.87,161.0,2020-04-01,0.0,,2020-03-26,75.6598240469,21.8265605362,0.544616673649,1.34059488898,19.65,0.329
Kentucky,Trigg County,14643,3259,33.16,70.0,2020-04-10,0.0,,2020-03-26,73.0615270571,23.528539659,0.667160859896,1.79392142328,14.2,0.334
Kentucky,Trimble County,8515,1489,56.15,33.0,2020-04-09,0.0,,2020-03-26,73.1520591341,23.2048574446,0.527983104541,2.32312565998,17.55,0.352
Kentucky,Union County,14505,2405,42.31,130.0,2020-03-25,0.0,,2020-03-26,75.6882949606,21.4297214619,0.466913540493,1.85155369506,19.55,0.363
Kentucky,Warren County,131264,16896,242.31,2136.0,2020-03-18,0.0,,2020-03-26,59.197704187,35.0276653729,0.856800726732,3.31365100339,18.2,0.277
Kentucky,Washington County,12084,2176,40.69,83.0,2020-03-28,0.0,,2020-03-26,71.2788632327,25.2220248668,0.301953818828,1.97158081705,15.55,0.331
Kentucky,Wayne County,20468,4306,44.67,151.0,2020-03-25,0.0,,2020-03-26,79.7146790139,17.9076461019,0.375422350144,1.45163308722,25.4,0.315
Kentucky,Webster County,13111,2283,39.48,257.0,2020-03-24,0.0,,2020-03-26,75.745047373,21.3608957795,0.378983634798,1.91214470284,16.5,0.337
Kentucky,Whitley County,36242,5779,82.78,127.0,2020-04-08,0.0,,2020-03-26,82.1555668531,15.0119834411,0.297770353693,1.75757135594,28.95,0.358
Kentucky,Wolfe County,7177,1388,32.3,0.0,,0.0,,2020-03-26,68.4629981025,28.5768500949,0.34155597723,1.59392789374,42.05,0.318
Kentucky,Woodford County,26533,4988,139.57,387.0,2020-03-27,1.0,2020-04-06,2020-03-26,56.7625368732,36.5634218289,0.862831858407,3.901179941,11.0,0.316
Louisiana,Acadia Parish,62190,9491,94.92,2632.0,2020-03-19,124.0,2020-03-27,2020-03-23,77.262104725,20.5871613233,0.387059081282,1.02607171548,20.75,0.322
Louisiana,Allen Parish,25605,3844,33.61,1769.0,2020-03-23,175.0,2020-04-02,2020-03-23,74.2779881017,22.7798810168,0.540832882639,1.10329908058,17.95,0.376
Louisiana,Ascension Parish,124672,14734,429.81,11773.0,2020-03-16,602.0,2020-03-23,2020-03-23,66.105043631,30.1318990908,0.592722682619,2.16234015696,11.15,0.345
Louisiana,Assumption Parish,22300,4020,65.86,3009.0,2020-03-19,24.0,2020-04-07,2020-03-23,61.5737344094,36.0509904622,0.357666911225,1.16471019809,18.8,0.334
Louisiana,Avoyelles Parish,40462,6850,48.63,1579.0,2020-03-21,76.0,2020-04-01,2020-03-23,67.3240455944,30.3479886617,0.416138954225,1.13382787528,24.0,0.39
Louisiana,Beauregard Parish,37253,5871,32.19,746.0,2020-03-21,32.0,2020-04-08,2020-03-23,81.1646106911,15.8708051466,0.424459477384,1.49224035018,13.15,0.331
Louisiana,Bienville Parish,13308,2785,16.4,1062.0,2020-03-21,147.0,2020-03-25,2020-03-23,53.6188436831,44.6680942184,0.328336902213,0.770877944325,25.85,0.39
Louisiana,Bossier Parish,127185,18240,151.35,5321.0,2020-03-14,214.0,2020-03-31,2020-03-23,71.1610261351,25.3683407604,0.525914328154,2.05146734112,13.75,0.339
Louisiana,Caddo Parish,242922,41606,276.34,27461.0,2020-03-11,1288.0,2020-03-26,2020-03-23,46.3196421309,50.5480579173,0.627027435997,1.76002723739,20.75,0.339
Louisiana,Calcasieu Parish,203112,30057,190.87,6804.0,2020-03-19,331.0,2020-03-24,2020-03-23,64.6771632865,31.3860074248,0.657729817483,2.13195182219,16.35,0.346
Louisiana,Caldwell Parish,9960,1769,18.81,362.0,2020-03-29,0.0,,2020-03-23,81.4578005115,16.7945439045,0.298380221654,0.596760443308,20.9,0.408
Louisiana,Cameron Parish,6968,1149,5.42,44.0,2020-04-07,0.0,,2020-03-23,88.1906825569,8.74864572048,0.433369447454,1.54387865655,9.85,0.362
Louisiana,Catahoula Parish,9608,1679,13.57,491.0,2020-03-20,42.0,2020-03-20,2020-03-23,71.6433278418,27.2240527183,0.288303130148,0.350082372323,25.2,0.359
Louisiana,Claiborne Parish,15944,3046,21.12,1045.0,2020-03-21,88.0,2020-04-02,2020-03-23,55.8324248559,42.3142812646,0.389347453668,0.700825416602,26.95,0.355
Louisiana,Concordia Parish,19572,3379,28.08,480.0,2020-03-31,38.0,2020-04-03,2020-03-23,61.7205998421,36.8925470741,0.157853196527,0.766715525989,32.05,0.354
Louisiana,De Soto Parish,27436,4898,31.3,3343.0,2020-03-20,184.0,2020-03-26,2020-03-23,59.7688375194,38.2529450989,0.244498777506,0.948358894569,20.95,0.369
Louisiana,East Baton Rouge Parish,440956,62528,968.3,31723.0,2020-03-17,1521.0,2020-03-23,2020-03-23,43.1004624819,52.3149562985,0.83633844712,2.52582360491,18.95,0.336
Louisiana,East Carroll Parish,7037,1039,16.73,53.0,2020-03-28,0.0,,2020-03-23,36.0326641715,62.538278326,0.204151071793,0.544402858115,42.75,0.415
Louisiana,East Feliciana Parish,19305,3421,42.58,1823.0,2020-03-26,117.0,2020-04-08,2020-03-23,55.4570802629,42.1728739295,0.378410675164,1.01573391755,21.65,0.355
Louisiana,Evangeline Parish,33443,5127,50.49,926.0,2020-03-21,0.0,,2020-03-23,69.6081725922,28.2814705289,0.44357819746,0.779622286444,22.85,0.315
Louisiana,Franklin Parish,20156,3605,32.27,1485.0,2020-03-28,30.0,2020-04-10,2020-03-23,71.0980135342,27.352106527,0.305610128793,0.742196027068,29.4,0.355
Louisiana,Grant Parish,22482,3420,34.96,279.0,2020-03-23,0.0,,2020-03-23,83.977775258,13.391540991,0.38553123937,1.42873341649,15.65,0.332
Louisiana,Iberia Parish,70941,10628,123.57,3885.0,2020-03-12,178.0,2020-04-01,2020-03-23,64.4080852899,32.9635792198,0.523818327479,1.36500893572,20.9,0.369
Louisiana,Iberville Parish,32721,5181,52.89,6095.0,2020-03-19,394.0,2020-03-24,2020-03-23,45.6273764259,51.885557564,0.573458829396,1.02848594403,18.3,0.384
Louisiana,Jackson Parish,15902,3166,27.94,294.0,2020-03-25,0.0,,2020-03-23,69.2524115756,28.6575562701,0.2679528403,0.99142550911,15.1,0.352
Louisiana,Jefferson Davis Parish,31582,5159,48.49,1038.0,2020-03-25,79.0,2020-04-06,2020-03-23,75.4710373328,21.5731596274,0.497303355047,1.29579043216,16.5,0.346
Louisiana,Jefferson Parish,434051,74330,1467.88,127774.0,2020-03-09,5599.0,2020-03-18,2020-03-23,55.2914194985,40.5429245595,0.885394844201,2.36895494741,14.0,0.32
Louisiana,LaSalle Parish,14917,2524,,286.0,2020-03-26,0.0,,2020-03-23,,,,,,
Louisiana,Lafayette Parish,242782,32067,903.34,9498.0,2020-03-19,321.0,2020-03-28,2020-03-23,64.5754221157,30.9908237767,0.80587884355,2.68279055673,15.95,0.295
Louisiana,Lafourche Parish,98115,15168,91.84,11799.0,2020-03-12,464.0,2020-03-25,2020-03-23,76.7409470752,20.2262030545,0.559504370377,1.762558832,15.5,0.38
Louisiana,Lincoln Parish,47196,6396,100.05,1067.0,2020-03-23,27.0,2020-04-17,2020-03-23,57.6564509216,38.0518645521,0.642948992713,2.35747963995,27.55,0.326
Louisiana,Livingston Parish,139567,18422,215.32,3169.0,2020-03-19,121.0,2020-04-03,2020-03-23,84.5701906412,12.0450606586,0.506065857886,1.99133448873,11.7,0.332
Louisiana,Madison Parish,11161,1606,17.87,81.0,2020-03-26,0.0,,2020-03-23,40.7227387997,57.9881656805,0.316990701606,0.359256128487,30.4,0.402
Louisiana,Morehouse Parish,25398,4763,31.95,754.0,2020-03-25,48.0,2020-04-10,2020-03-23,54.8599392508,43.4947688154,0.388120148498,0.615929800877,27.8,0.39
Louisiana,Natchitoches Parish,38659,6415,30.87,1045.0,2020-03-23,13.0,2020-04-17,2020-03-23,53.9507733044,42.9860985737,0.547631943191,1.56466269483,29.6,0.39
Louisiana,Orleans Parish,391006,57760,2307.77,150102.0,2020-03-10,7469.0,2020-03-17,2020-03-23,14.6523043854,80.807757564,1.53605564579,2.1954002862,23.9,0.309
Louisiana,Ouachita Parish,154475,22847,253.07,10095.0,2020-03-21,207.0,2020-03-23,2020-03-23,61.3529057026,35.9186315031,0.504508214806,1.4414520423,21.35,0.335
Louisiana,Plaquemines Parish,23410,3143,30.0,3603.0,2020-03-19,270.0,2020-03-27,2020-03-23,65.2667423383,31.6590995081,0.699962164207,1.68369277336,11.1,0.338
Louisiana,Pointe Coupee Parish,21940,4516,39.37,1301.0,2020-03-26,109.0,2020-04-09,2020-03-23,57.7246832752,40.5067596293,0.297593742029,0.731230337556,21.15,0.323
Louisiana,Rapides Parish,130562,21375,98.89,4593.0,2020-03-19,158.0,2020-03-23,2020-03-23,64.7700482072,32.2284387206,0.55244730638,1.50955346775,18.15,0.345
Louisiana,Red River Parish,8477,1619,21.79,312.0,2020-03-29,53.0,2020-04-07,2020-03-23,54.0705563094,43.8263229308,0.248756218905,1.06286748078,23.05,0.338
Louisiana,Richland Parish,20192,3544,36.33,626.0,2020-03-23,0.0,,2020-03-23,65.5064610254,32.8991246353,0.364735306378,0.698207586494,21.0,0.388
Louisiana,Sabine Parish,24032,4980,27.73,250.0,2020-03-29,0.0,,2020-03-23,80.5007664793,17.4041900869,0.245273377619,0.991313234543,20.4,0.365
Louisiana,St. Bernard Parish,46721,5340,123.76,9356.0,2020-03-13,279.0,2020-03-25,2020-03-23,64.7308154615,31.3595242614,1.06914658063,1.94850382742,16.75,0.36
Louisiana,St. Charles Parish,52879,7174,190.38,10722.0,2020-03-13,622.0,2020-03-25,2020-03-23,63.4593356243,32.6765941199,0.710194730813,2.26040473463,12.75,0.334
Louisiana,St. Helena Parish,10262,2046,25.13,367.0,2020-03-31,11.0,2020-04-16,2020-03-23,41.8678739101,56.220657277,0.301810865191,0.720992622401,21.15,0.375
Louisiana,St. James Parish,21037,3610,86.63,5395.0,2020-03-19,317.0,2020-03-19,2020-03-23,45.1468762929,53.1071576334,0.36408771204,0.810922631361,13.4,0.362
Louisiana,St. John the Baptist Parish,43184,6144,201.49,14322.0,2020-03-14,1122.0,2020-03-25,2020-03-23,36.4946962392,61.0318225651,0.588235294118,1.09932497589,14.9,0.364
Louisiana,St. Landry Parish,82764,13328,89.58,2873.0,2020-03-19,386.0,2020-03-30,2020-03-23,54.9562171629,43.0522892169,0.452839629722,0.87315486615,28.95,0.414
Louisiana,St. Martin Parish,53621,8057,72.73,3974.0,2020-03-24,237.0,2020-03-27,2020-03-23,65.5248747524,32.1022175618,0.469921161987,1.17674472795,16.5,0.356
Louisiana,St. Mary Parish,49774,8242,89.59,3074.0,2020-03-21,174.0,2020-04-09,2020-03-23,62.7563289756,35.1974115692,0.371649687377,1.0712255695,21.25,0.38
Louisiana,St. Tammany Parish,258111,43694,305.38,23072.0,2020-03-12,1262.0,2020-03-24,2020-03-23,73.0884563748,22.2817130132,0.818400340866,2.74059603341,9.85,0.29
Louisiana,Tangipahoa Parish,133777,19230,169.06,8869.0,2020-03-20,287.0,2020-04-01,2020-03-23,64.7811229263,32.2044252687,0.545999503637,1.60936217331,22.25,0.368
Louisiana,Tensas Parish,4462,1089,7.4,16.0,2020-04-11,0.0,,2020-03-23,46.4018875344,52.2611089265,0.31458906803,0.511207235549,28.9,0.353
Louisiana,Terrebonne Parish,111021,15984,90.27,6871.0,2020-03-13,407.0,2020-03-27,2020-03-23,72.6767366095,24.2954457431,0.489827535142,1.84084022509,17.15,0.399
Louisiana,Union Parish,22330,4590,25.46,1466.0,2020-03-25,84.0,2020-04-08,2020-03-23,73.1778960896,24.7016706444,0.293739673215,0.991371397099,21.9,0.365
Louisiana,Vermilion Parish,59830,9112,51.0,675.0,2020-03-26,30.0,2020-03-28,2020-03-23,78.4342454362,18.7898467509,0.455391438641,1.53249118917,17.85,0.33
Louisiana,Vernon Parish,48860,5959,36.79,345.0,2020-03-24,15.0,2020-04-14,2020-03-23,80.98959899,16.0223651777,0.432874406301,1.59321830097,15.8,0.375
Louisiana,Washington Parish,46582,8355,69.57,4040.0,2020-03-17,219.0,2020-03-23,2020-03-23,67.4041456342,30.5552572226,0.365159488777,0.993448609172,25.3,0.386
